4798.662065,,,,,,,,,,,,,,,,,,,
4765.304546,,,,,,,,,,,,,,,,,,,
5119.483065,,,,,,,,,,,,,,,,,,,
5090.196629,,,,,,,,,,,,,,,,,,,
4808.625819,,,,,,,,,,,,,,,,,,,
5170.288824,,,,,,,,,,,,,,,,,,,
4765.304546,,,,,,,,,,,,,,,,,,,
4765.304546,,,,,,,,,,,,,,,,,,,
4808.625819,,,,,,,,,,,,,,,,,,,
4765.304546,,,,,,,,,,,,,,,,,,,
4798.662065,,,,,,,,,,,,,,,,,,,
4765.304546,,,,,,,,,,,,,,,,,,,
4765.304546,,,,,,,,,,,,,,,,,,,
5267.701523,,,,,,,,,,,,,,,,,,,
4798.662065,,,,,,,,,,,,,,,,,,,
4765.304546,,,,,,,,,,,,,,,,,,,
4917.522154,,,,,,,,,,,,,,,,,,,
244,522,423,300,94,81,51,30,22,7,6,0,3,1,222,,,,,
1234,2145,54,45,10,19,26,17,1,8,7,21,250,666,1113,,,,,
4765.304546,,,,,,,,,,,,,,,,,,,
